runnum,evnum,HALLA_p
13452,799559,5964.45
13452,824003,5964.45
13452,848669,5964.45
13452,873426,5964.79
13452,898383,5964.79
13452,923181,5964.6
13452,947974,5964.6
13452,972820,5964.7
13452,981019,5964.7
13452,981182,5964.59
13452,981426,5964.59
13452,981539,5964.59
13452,981701,5965.54
13452,981864,5965.54
13452,982040,5965.54
13452,982180,5965.54
13452,982345,5965.54
13452,982505,5965.54
13452,982670,5965.54
13452,1003416,5965.54
13452,1026590,5965.54
13452,1050387,5964.76
13452,1074202,5964.76
13452,1098486,5964.68
13452,1122888,5964.68
13452,1147982,5960.08
13452,1173048,5960.08
13452,1197753,5964.78
13452,1202058,5964.78
13452,1202219,5964.78
13452,1202374,5965.54
13452,1206120,5965.54
13452,1229770,5965.54
13452,1253967,5965.54
13452,1279060,5964.68
13452,1304285,5964.68
13452,1329361,5965.02
13452,1354652,5965.02
13452,1380076,5965.02
13452,1405177,5964.64
13452,1430483,5964.64
13452,1456087,5964.68
13452,1481316,5964.68
13452,1506493,5964.64
13452,1531880,5964.64
13452,1557363,5964.64
13452,1582687,5964.66
13452,1608021,5964.66
13452,1633236,5964.66
13452,1658350,5964.66
13452,1683420,5964.65
13452,1708778,5964.65
13452,1733965,5964.63
13452,1758835,5964.63
13452,1783891,5964.63
13452,1809111,5964.64
13452,1834328,5964.64
13452,1859680,5964.65
13452,1884764,5964.65
13452,1909854,5964.61
13452,1935188,5964.61
13452,1960290,5964.59
13452,1985359,5964.59
13452,2010729,5964.59
13452,2036111,5964.67
13452,2061587,5964.67
13452,2086624,5964.55
13452,2111963,5964.55
13452,2137033,5964.66
13452,2162155,5964.66
13452,2187347,5964.57
13452,2212183,5964.57
13452,2237419,5964.57
13452,2262731,5964.69
13452,2288223,5964.69
13452,2313415,5964.64
13452,2338411,5964.64
13452,2363883,5964.75
13452,2389215,5964.75
13452,2414168,5964.61
13452,2439643,5964.61
13452,2464635,5964.61
13452,2490067,5964.63
13452,2515687,5964.63
13452,2540772,5964.62
13452,2566374,5964.62
13452,2591783,5964.58
13452,2617069,5964.58
13452,2642227,5964.65
13452,2667221,5964.65
13452,2692717,5964.65
13452,2718309,5964.59
13452,2743471,5964.59
13452,2769129,5964.6
13452,2794195,5964.6
13452,2819041,5964.57
13452,2843730,5964.57
13452,2868815,5964.55
13452,2893632,5964.55
13452,2918377,5964.55
13452,2943212,5964.59
13452,2967783,5964.59
13452,2992403,5964.58
13452,3017270,5964.58
13452,3042282,5964.73
